Processo;Superintendencia;Ano_instauracao;Tipologia_processo;Grupo_economico;Servico_telecom;Renuncia;Valor_multa
535390006292017;Superintendencia 2;2013;Não Outorgado - Serviço;Outros;SCM;Não;2539,11
535390006592016;Superintendencia 2;2014;Não Outorgado - Serviço;Outros;SCM;Sim;2392,56
535390006602016;Superintendencia 2;2014;Não Outorgado - Radiofrequência;Outros;SCM;Não;1435,54
535390007002017;Superintendencia 2;2015;Não Outorgado - Serviço;Outros;SCM;Não;5345,49
535390007012017;Superintendencia 2;2015;Não Outorgado - Serviço;Outros;SCM;Não;4543,67
535390008122015;Superintendencia 2;2013;Outros;Outros;SCM;Não;2672,75
535390008172016;Superintendencia 2;2013;Não Outorgado - Serviço;Outros;SCM;Não;5899,18
535390008292015;Superintendencia 2;2013;Não Outorgado - Serviço;Outros;SCM;Não;5345,49
535390008302015;Superintendencia 2;2014;Não Outorgado - Serviço;Outros;SCM;Não;5292,04
535390008492015;Superintendencia 2;2015;Não Outorgado - Serviço;Outros;SCM;Não;5345,49
535390008502015;Superintendencia 2;2017;Não Outorgado - Serviço;Outros;SCM;Não;5345,49
535390008882015;Superintendencia 2;2016;Não Outorgado - Serviço;Outros;SCM;Não;5345,49
535390008892015;Superintendencia 2;2013;Não Outorgado - Serviço;Grupo 2;SMP;Não;5345,49
535390010422014;Superintendencia 2;2013;Outros;Outros;SCM;Não;5933,49
535390010512014;Superintendencia 2;2013;Irregularidade Técnica;Outros;SCM;Não;2940,02
535390010822014;Superintendencia 2;2013;Outros;Outros;SCM;Não;2940,02
535390010832014;Superintendencia 2;2013;Não Outorgado - Serviço;Outros;SCM;Não;5345,49
535390011312015;Superintendencia 2;2016;Não Outorgado - Serviço;Outros;SCM;Não;440,00
535390011762015;Superintendencia 2;2015;Não Outorgado - Serviço;Outros;SCM;Não;534,55
535390012302014;Superintendencia 2;2017;Não Outorgado - Serviço;Outros;SCM;Não;5000,00
535392001982015;Superintendencia 2;2014;Não Outorgado - Serviço;Outros;SCM;Não;5345,49
535420001252018;Superintendencia 2;2017;Não Outorgado - Serviço;Outros;SMP;Não;440,00
535420002342014;Superintendencia 2;2016;Licenciamento de Estação;Outros;SCM;Não;5345,49
535420002432017;Superintendencia 2;2015;Não Outorgado - Serviço;Outros;SCM;Não;5345,49
535420002442017;Superintendencia 2;2015;Não Outorgado - Serviço;Outros;SCM;Não;440,00
535420002462017;Superintendencia 2;2015;Não Outorgado - Serviço;Grupo 1;STFC;Não;15000,00
535420002782013;Superintendencia 2;2015;Não Outorgado - Serviço;Outros;SCM;Não;6095,49
535420002792013;Superintendencia 2;2015;Não Outorgado - Serviço;Outros;SCM;Não;825,00
535420003942013;Superintendencia 2;2013;Licenciamento de Estação;Outros;SMP;Não;2654,78
535420005352015;Superintendencia 2;2016;Não Outorgado - Serviço;Outros;SCM;Não;2672,75
535420005522016;Superintendencia 2;2013;Não Outorgado - Serviço;Outros;SCM;Sim;5345,48
535420006072016;Superintendencia 2;2015;Não Outorgado - Serviço;Outros;SCM;Não;440,00
535420006932015;Superintendencia 2;2015;Não Outorgado - Serviço;Outros;SCM;Não;5345,49
535420007112018;Superintendencia 2;2015;Licenciamento de Estação;Outros;SCM;Sim;446,93
535420007732013;Superintendencia 1;2013;Obrigações Legais e Contratuais;Outros;SCM;Não;2770,99
535420007932014;Superintendencia 2;2013;Certificação de Produtos;Outros;SCM;Não;2892,75
535420008102017;Superintendencia 2;2013;Certificação e Não Outorgado - Serviço;Outros;SCM;Não;5078,22
535420008122016;Superintendencia 2;2016;Não Outorgado - Serviço;Outros;SCM;Não;440,00
535420008192014;Superintendencia 2;2018;Certificação de Produtos;Outros;SCM;Não;5345,49
535420009102015;Superintendencia 2;2013;Outros;Outros;SMP;Sim;1098,03
535420009262016;Superintendencia 2;2017;Não Outorgado - Serviço;Outros;SCM;Não;4810,94
535420009272016;Superintendencia 2;2017;Certificação e Não Outorgado - Serviço;Outros;SCM;Não;6089,07
535420010302015;Superintendencia 2;2013;Outros;Outros;SCM;Não;440,00
535420010662013;Superintendencia 2;2013;Licenciamento de Estação;Outros;SCM;Não;3000,00
535420011642016;Superintendencia 2;2017;Certificação e Não Outorgado - Serviço;Outros;SCM;Não;4810,94
535420012242015;Superintendencia 2;2017;Não Outorgado - Serviço;Outros;SCM;Não;2672,75
535420012402015;Superintendencia 2;2016;Não Outorgado - Radiofrequência;Outros;SCM;Não;5258,22
535420012732018;Superintendencia 2;2016;Não Outorgado - Radiofrequência;Outros;SCM;Sim;640,00
535420013332016;Superintendencia 2;2017;Não Outorgado - Serviço;Outros;SCM;Não;5345,49
535420013342016;Superintendencia 2;2017;Não Outorgado - Serviço;Outros;SCM;Não;5345,49
535420014882015;Superintendencia 2;2015;Outros;Outros;SCM;Sim;440,00
535420015352017;Superintendencia 2;2016;Não Outorgado - Serviço;Outros;SCM;Não;5345,49
535420015362017;Superintendencia 2;2015;Não Outorgado - Serviço;Outros;SCM;Não;2672,75
535420015522016;Superintendencia 2;2015;Não Outorgado - Serviço;Outros;SCM;Não;2872,75
535420015772015;Superintendencia 2;2015;Outros;Outros;SCM;Não;440,00
535420016272015;Superintendencia 2;2015;Não Outorgado - Serviço;Outros;SCM;Sim;2405,47
535420016322017;Superintendencia 2;2015;Licenciamento de Estação;Outros;SCM;Não;2138,20
535420016792017;Superintendencia 2;2015;Não Outorgado - Serviço;Outros;SMP;Não;538,22
535420016842014;Superintendencia 2;2015;Não Outorgado - Serviço;Outros;SCM;Não;5345,49
535420016852014;Superintendencia 2;2014;Outros;Outros;SCM;Sim;5398,95
535420017052014;Superintendencia 2;2014;Irregularidade Técnica;Outros;SMP;Sim;440,00
535420017242015;Superintendencia 2;2014;Outros;Outros;SCM;Não;440,00
535420018152017;Superintendencia 2;2014;Não Outorgado - Serviço;Outros;SCM;Não;2138,20
535420020072016;Superintendencia 2;2015;Não Outorgado - Serviço;Outros;SCM;Não;5345,49
535420020242013;Superintendencia 2;2015;Não Outorgado - Serviço;Outros;SCM;Sim;2405,47
535420020342013;Superintendencia 2;2014;Não Outorgado - Serviço;Grupo 1;SCM;Não;2672,75
535420021252016;Superintendencia 2;2015;Não Outorgado - Serviço;Outros;SCM;Sim;2435,63
535420021622017;Superintendencia 2;2018;Não Outorgado - Radiofrequência;Outros;SCM;Não;4810,94
535420021662013;Superintendencia 2;2014;Não Outorgado - Serviço;Outros;SCM;Não;3010,08
535420021762013;Superintendencia 2;2017;Não Outorgado - Serviço;Outros;SCM;Não;3010,08
535420022422017;Superintendencia 2;2017;Certificação de Produtos;Outros;SCM;Não;17760,00
535420022622016;Superintendencia 2;2017;Irregularidade Técnica;Grupo 1;SCM;Não;4810,94
535420022652015;Superintendencia 2;2013;Não Outorgado - Serviço e Radiofrequência;Outros;SCM;Não;5345,49
535420022662015;Superintendencia 2;2013;Atendimento - SCM;Outros;SCM;Não;2405,47
535420022672015;Superintendencia 2;2013;Licenciamento de Estação;Outros;SCM;Não;2672,75
535420022882013;Superintendencia 2;2015;Outros;Outros;SCM;Não;2700,00
535420022912014;Superintendencia 2;2016;Não Outorgado - Serviço;Outros;SCM;Não;7409,11
535420023102017;Superintendencia 2;2019;Obstrução à Fiscalização;Outros;SMP;Sim;440,00
535420023292013;Superintendencia 2;2016;Licenciamento de Estação;Outros;SCM;Não;1549,96
535420023542015;Superintendencia 2;2015;Não Outorgado - Serviço;Outros;SCM;Não;2672,75
535420023882014;Superintendencia 2;2013;Irregularidade Técnica;Outros;SCM;Não;3142,08
535420027132015;Superintendencia 2;2014;Não Outorgado - Serviço;Outros;SCM;Não;5595,49
535420027532016;Superintendencia 2;2017;Certificação e Não Outorgado - Serviço;Outros;SCM;Não;4810,94
535420027812015;Superintendencia 2;2016;Irregularidade Técnica;Outros;SCM;Não;440,00
535420028012014;Superintendencia 2;2014;Não Outorgado - Serviço e Radiofrequência;Outros;SCM;Não;5345,49
535420028532015;Superintendencia 2;2014;Licenciamento de Estação;Outros;SCM;Não;440,00
535420028972016;Superintendencia 2;2015;Outros;Outros;SMP;Sim;440,00
535420030762017;Superintendencia 2;2016;Não Outorgado - Serviço;Outros;SCM;Não;446,93
535420030792016;Superintendencia 2;2016;Não Outorgado - Serviço;Outros;SMP;Não;440,00
535420030802016;Superintendencia 2;2016;Não Outorgado - Serviço;Outros;SMP;Não;598,02
535420030872016;Superintendencia 2;2015;Não Outorgado - Serviço;Outros;SCM;Não;4543,67
535420030882016;Superintendencia 2;2013;Não Outorgado - Serviço;Outros;SCM;Sim;534,55
535420031752016;Superintendencia 2;2016;Não Outorgado - Serviço;Outros;SCM;Não;538,22
535420031762016;Superintendencia 2;2015;Não Outorgado - Serviço e Radiofrequência;Outros;SMP;Não;538,22
535420035582015;Superintendencia 2;2015;Atendimento - SCM;Outros;SCM;Não;5345,49
535420035802016;Superintendencia 2;2018;Certificação de Produtos;Outros;SCM;Não;6775,48
535420035822016;Superintendencia 2;2016;Não Outorgado - Serviço;Outros;SMP;Não;440,00
535420036092013;Superintendencia 2;2016;Não Outorgado - Serviço;Outros;SMP;Não;1100,00
535420036792013;Superintendencia 2;2015;Outros;Outros;SCM;Não;3010,08
535420037442013;Superintendencia 2;2017;Não Outorgado - Serviço;Outros;SMP;Não;150330,00
535420037542014;Superintendencia 2;2017;Não Outorgado - Serviço;Outros;SCM;Não;3470,10
535420040302014;Superintendencia 2;2015;Não Outorgado - Serviço e Radiofrequência;Outros;SCM;Não;2672,75
535420040312014;Superintendencia 2;2015;Outros;Outros;SCM;Sim;2672,75
535420045172015;Superintendencia 2;2017;Não Outorgado - Serviço;Outros;SCM;Não;4810,94
535422003742015;Superintendencia 2;2017;Não Outorgado - Radiofrequência;Outros;SCM;Sim;4810,93
535450000342018;Superintendencia 2;2014;Não Outorgado - Radiofrequência;Outros;SMP;Não;440,00
535450000352018;Superintendencia 2;2014;Não Outorgado - Radiofrequência;Outros;SMP;Não;538,22
535450000362018;Superintendencia 2;2015;Não Outorgado - Radiofrequência;Outros;SMP;Não;538,22
535450000372018;Superintendencia 2;2017;Não Outorgado - Serviço;Outros;SMP;Sim;440,00
535450000512017;Superintendencia 2;2016;Não Outorgado - Serviço;Outros;SCM;Não;2539,11
535450001092014;Superintendencia 2;2013;Não Outorgado - Serviço;Outros;SCM;Não;5345,49
535450001112014;Superintendencia 2;2013;Não Outorgado - Serviço e Radiofrequência;Outros;SCM;Não;5345,49
535450001112015;Superintendencia 2;2016;Não Outorgado - Serviço;Outros;SCM;Não;440,00
535450001182015;Superintendencia 2;2017;Não Outorgado - Serviço;Outros;SCM;Não;6940,21
535450001212015;Superintendencia 2;2013;Outros;Outros;SCM;Não;2539,11
535450001662018;Superintendencia 2;2013;Não Outorgado - Radiofrequência;Outros;SMP;Não;440,00
535450001892016;Superintendencia 2;2017;Certificação de Produtos;Outros;SMP;Sim;440,00
535450001922015;Superintendencia 2;2016;Não Outorgado - Serviço;Outros;SCM;Não;6246,19
535450001922016;Superintendencia 2;2015;Não Outorgado - Serviço e Radiofrequência;Outros;SMP;Não;440,00
535450002852017;Superintendencia 2;2015;Não Outorgado - Serviço e Radiofrequência;Outros;SMP;Não;538,22
535450003442017;Superintendencia 2;2013;Não Outorgado - Radiofrequência;Outros;SMP;Não;440,00
535450003472017;Superintendencia 2;2014;Não Outorgado - Radiofrequência;Outros;SMP;Não;440,00
535450003482017;Superintendencia 2;2017;Não Outorgado - Radiofrequência;Outros;SMP;Não;440,00
535450004062016;Superintendencia 2;2013;Não Outorgado - Serviço;Outros;SCM;Não;5345,49
535450005612016;Superintendencia 2;2015;Não Outorgado - Serviço;Outros;SCM;Sim;440,00
535450005632016;Superintendencia 2;2015;Certificação e Não Outorgado - Radiofrequência;Outros;SCM;Não;5345,49
535450005782014;Superintendencia 2;2014;Certificação e Não Outorgado - Radiofrequência;Outros;SCM;Não;3010,08
535450006302016;Superintendencia 2;2015;Não Outorgado - Serviço;Outros;SMP;Não;440,00
535450006442016;Superintendencia 2;2016;Não Outorgado - Serviço;Outros;SCM;Não;5345,49
535450006572015;Superintendencia 2;2015;Não Outorgado - Serviço e Radiofrequência;Outros;SCM;Não;2672,75
535450006882016;Superintendencia 2;2014;Não Outorgado - Serviço;Outros;SCM;Não;5586,04
535450007772016;Superintendencia 2;2016;Não Outorgado - Serviço;Outros;SCM;Não;5345,49
535450007982016;Superintendencia 2;2017;Licenciamento de Estação;Outros;SCM;Não;5345,49
535450008102015;Superintendencia 2;2016;Não Outorgado - Radiofrequência;Outros;SCM;Não;2672,75
535450008102017;Superintendencia 2;2016;Não Outorgado - Radiofrequência;Outros;SCM;Sim;5345,49
535450008122015;Superintendencia 2;2016;Não Outorgado - Serviço;Outros;SCM;Não;5345,49
535450008142015;Superintendencia 2;2016;Não Outorgado - Serviço;Outros;SCM;Sim;5345,49
535450008142017;Superintendencia 2;2016;Não Outorgado - Serviço;Outros;SCM;Não;2271,83
535450008162015;Superintendencia 2;2016;Certificação e Não Outorgado - Radiofrequência;Outros;SCM;Sim;5345,49
535450008222017;Superintendencia 2;2015;Não Outorgado - Serviço;Outros;SCM;Não;4810,94
535450008232013;Superintendencia 2;2016;Não Outorgado - Serviço;Outros;SCM;Não;2860,37
535450008232017;Superintendencia 2;2016;Não Outorgado - Radiofrequência;Outros;SCM;Não;440,00
535450008242017;Superintendencia 2;2013;Licenciamento de Estação;Outros;SCM;Não;440,00
535450008482016;Superintendencia 2;2013;Não Outorgado - Serviço;Outros;SCM;Não;2940,02
535450008902016;Superintendencia 2;2013;Certificação de Produtos;Outros;SCM;Não;440,00
535450009302017;Superintendencia 2;2014;Certificação e Não Outorgado - Serviço;Outros;SCM;Não;5345,49
535450009312017;Superintendencia 2;2014;Não Outorgado - Serviço;Outros;SCM;Não;4543,67
535450011202015;Superintendencia 2;2014;Não Outorgado - Serviço e Radiofrequência;Outros;SCM;Não;5345,49
535450011232015;Superintendencia 2;2014;Não Outorgado - Serviço;Outros;SCM;Não;5345,49
535450011282015;Superintendencia 2;2015;Não Outorgado - Serviço;Outros;SCM;Sim;440,00
535450011292015;Superintendencia 2;2015;Não Outorgado - Serviço;Outros;SCM;Não;440,00
535450011662016;Superintendencia 2;2015;Certificação e Não Outorgado - Radiofrequência;Outros;SMP;Não;538,22
535450011672016;Superintendencia 2;2018;Não Outorgado - Radiofrequência;Outros;SMP;Não;538,22
535450011702016;Superintendencia 2;2018;Não Outorgado - Radiofrequência;Outros;SMP;Não;598,02
535450012302016;Superintendencia 2;2018;Não Outorgado - Radiofrequência;Outros;SCM;Não;5345,49
535450012332016;Superintendencia 2;2018;Não Outorgado - Radiofrequência;Outros;SMP;Sim;538,21
535450014202017;Superintendencia 2;2017;Não Outorgado - Serviço;Outros;SMP;Não;598,02
535480000512017;Superintendencia 2;2013;Não Outorgado - Serviço e Radiofrequência;Outros;SMP;Sim;604,00
535480001882014;Superintendencia 2;2013;Outros;Outros;SCM;Não;2700,00
535480001902014;Superintendencia 2;2014;Outros;Outros;SCM;Não;9329,15
535480002772016;Superintendencia 2;2014;Não Outorgado - Serviço;Outros;SCM;Sim;4810,95
535480003232016;Superintendencia 2;2018;Não Outorgado - Radiofrequência;Outros;SCM;Não;5345,49
535480003372014;Superintendencia 2;2016;Não Outorgado - Radiofrequência;Outros;SCM;Não;1354,21
535480003442015;Superintendencia 2;2015;Não Outorgado - Serviço;Outros;SCM;Sim;2740,08
535480004302014;Superintendencia 2;2016;Não Outorgado - Radiofrequência;Outros;SCM;Não;3044,53
535480004312014;Superintendencia 2;2016;Não Outorgado - Radiofrequência;Outros;SCM;Não;3248,96
535480004322014;Superintendencia 2;2017;Não Outorgado - Radiofrequência;Outros;SCM;Sim;3244,52
535480004502013;Superintendencia 2;2017;Não Outorgado - Radiofrequência;Grupo 3;SMP;Não;5000,00
535480006942015;Superintendencia 2;2016;Não Outorgado - Serviço;Outros;SCM;Não;10179,28
535480007862016;Superintendencia 2;2014;Licenciamento de Estação;Outros;SCM;Não;440,00
535480007872016;Superintendencia 2;2016;Não Outorgado - Radiofrequência;Outros;SCM;Não;2672,75
535480008452013;Superintendencia 2;2016;Não Outorgado - Serviço;Grupo 3;SMP;Sim;5000,00
535480008612013;Superintendencia 2;2013;Licenciamento de Estação;Outros;SCM;Não;2798,70
535480008622013;Superintendencia 2;2016;Não Outorgado - Serviço;Outros;SCM;Não;4877,40
535480008922016;Superintendencia 2;2016;Não Outorgado - Serviço;Outros;SCM;Não;5345,49
535480009322016;Superintendencia 2;2015;Não Outorgado - Serviço;Outros;SMP;Não;598,02
535480009332016;Superintendencia 2;2017;Não Outorgado - Serviço;Outros;SMP;Não;598,02
535480009662017;Superintendencia 2;2015;Não Outorgado - Serviço;Grupo 4;SMP;Sim;27744,77
535480009932016;Superintendencia 2;2015;Não Outorgado - Serviço;Outros;SCM;Não;1629,20
535480010102014;Superintendencia 2;2017;Não Outorgado - Serviço;Outros;SCM;Não;5175,71
535480010452017;Superintendencia 2;2013;Licenciamento de Estação;Outros;SMP;Não;440,00
535480010762015;Superintendencia 2;2017;Licenciamento de Estação;Outros;SCM;Não;2672,75
535480010772015;Superintendencia 2;2016;Não Outorgado - Serviço;Outros;SCM;Sim;4810,93
535480011222016;Superintendencia 2;2016;Licenciamento de Estação;Outros;SCM;Não;5345,49
535480011442017;Superintendencia 2;2017;Não Outorgado - Serviço;Outros;SMP;Não;538,22
535480011462016;Superintendencia 2;2017;Não Outorgado - Serviço;Outros;SCM;Não;440,00
535480011952017;Superintendencia 2;2015;Não Outorgado - Radiofrequência;Outros;SMP;Não;538,22
535480011962014;Superintendencia 2;2015;Não Outorgado - Serviço;Outros;SCM;Não;3311,09
535480012002016;Superintendencia 2;2015;Certificação e Não Outorgado - Serviço;Outros;SCM;Sim;2957,68
535480013402014;Superintendencia 2;2015;Outros;Outros;SCM;Não;5933,49
535480013462016;Superintendencia 2;2016;Não Outorgado - Radiofrequência;Outros;SMP;Não;440,00
535480013762016;Superintendencia 2;2016;Não Outorgado - Radiofrequência;Outros;SMP;Não;440,00
535480013832016;Superintendencia 2;2016;Não Outorgado - Serviço;Outros;SMP;Não;858,22
